title,caption,topic,country
البحرين تستضيف البطولة العربية للفنون القتالية في ديسمبر المقبل,لاعبو الفنون القتالية يتنافسون في إحدى البطولات السابقة، حيث تمثل البطولة القادمة فرصة لتعزيز روح المنافسة الرياضية في البحرين (الفرنسية),رياضة,البحرين
قطر تستضيف القمة العربية الاقتصادية لتعزيز التعاون الإقليمي,قادة الدول العربية يجتمعون في الدوحة لمناقشة سبل تعزيز التجارة والاستثمار بين الدول الأعضاء، وسط أجواء من التفاؤل بشأن مستقبل التعاون الاقتصادي (الجزيرة),سياسة,قطر
العراق يستعد لاستقبال قمة التعاون العربي في بغداد وسط تحديات اقتصادية وسياسية,وفود الدول العربية تتوافد إلى العاصمة العراقية بغداد تحضيرًا لقمة التعاون العربي، حيث يركز جدول الأعمال على تعزيز التعاون الاقتصادي والأمني بين الدول الأعضاء (الفرنسية),سياسة,العراق
عمان تطلق مشروعاً طموحاً للطاقة الشمسية بمشاركة شركات دولية,مشهد من حفل إطلاق المشروع الجديد للطاقة الشمسية في عمان، حيث يتواجد مسؤولون حكوميون ورؤساء الشركات المشاركة في المشروع (الشرق الأوسط),طاقة,عُمان
الجزائر تحتفل باليوم الوطني للعلم في أجواء من الفخر والاعتزاز بالهوية الثقافية,طلاب المدارس في الجزائر يرتدون الزي التقليدي ويعرضون الأعلام الوطنية خلال احتفالهم بمناسبة اليوم الوطني للعلم، الذي يصادف ذكرى إصدار أول قانون للتعليم في البلاد (الجزائرية).,مجتمع,الجزائر
انفجار هائل في أحد الأسواق الشعبية بالرياض يؤدي إلى إصابة عشرات الأشخاص,فرق الدفاع المدني تعمل على إطفاء النيران ورفع الأنقاض في سوق شعبي بالرياض بعد الانفجار الذي خلف دمارًا واسعًا وأضرارًا جسيمة في الممتلكات (واس),حوادث,السعودية
وفاة ثلاثة أشخاص في حادث سير مروع على الطريق السريع قرب الجزائر العاصمة,موقع الحادث يظهر فيه السيارات المتضررة وتجمع رجال الإطفاء والشرطة على الطريق السريع بعد وقوع الحادث (مواقع التواصل الاجتماعي),حوادث,الجزائر
وزارة الاتصالات المصرية تطلق مبادرة لتدريب الشباب على تطوير البرمجيات,شاب مصري يتلقى تدريبات في إحدى ورش العمل بمبادرة وزارة الاتصالات لتطوير المهارات التقنية (الجزيرة),تقنية,مصر
المغرب يطلق منصة إلكترونية جديدة لتعزيز الابتكار في القطاع الزراعي,وزير الفلاحة المغربي يتحدث خلال افتتاح المنصة الجديدة، التي تهدف إلى دعم المزارعين من خلال توفير أدوات رقمية لتحسين إنتاجيتهم (الفرنسية),تقنية,المغرب
حريق مدمر يلتهم مساحات شاسعة من غابات الريف المغربي ويثير مخاوف المواطنين,فرق الإطفاء تعمل على السيطرة على النيران المشتعلة وسط أشجار الصنوبر الكثيفة في غابات الريف، بينما يتصاعد الدخان الكثيف في السماء (الأناضول),حوادث,المغرب
وزارة التربية العراقية تطلق منصة تعليمية جديدة لدعم التعليم عن بعد في المناطق النائية,معلمون وطلاب يتفاعلون مع المنصة التعليمية الجديدة من خلال أجهزة الكمبيوتر في مدرسة بإحدى القرى النائية في العراق (مواقع التواصل الاجتماعي),تعليم,العراق
حريق ضخم يلتهم مخزناً للمواد الغذائية في الكويت ويثير قلق السكان,ألسنة اللهب تتصاعد من المخزن المدمر، بينما رجال الإطفاء يتعاونون لمحاصرة الحريق في منطقة الشويخ (الكويت اليوم),حوادث,الكويت
المغرب يطلق حملة وطنية للتوعية بأهمية التغذية الصحية في المدارس,طالبات مغربيات يشاركن في ورشة عمل حول التغذية الصحية في إحدى المدارس الابتدائية بمراكش، حيث تم توزيع مطبوعات توعوية عن فوائد الأغذية المتوازنة (مواقع التواصل),صحة,المغرب
إطلاق منصة تعليمية جديدة في لبنان لتعزيز مهارات الشباب في التكنولوجيا,مجموعة من الشباب اللبنانيين يتلقون تدريباً على استخدام المنصة التعليمية الجديدة في أحد المراكز الثقافية في بيروت (الوكالة الوطنية للإعلام).,تعليم,لبنان
قطر تستضيف المنتدى الاقتصادي العربي الأول لتعزيز الشراكات الاستثمارية,وزراء الاقتصاد والمال العرب يتناقشون خلال جلسة في المنتدى الاقتصادي العربي الأول في الدوحة، حيث تسعى قطر لتشجيع الاستثمارات المشتركة بين الدول العربية (الجزيرة),اقتصاد,قطر
قطر تستضيف قمة التعاون الخليجي لتعزيز الأمن الإقليمي ومواجهة التحديات المشتركة,قادة دول مجلس التعاون الخليجي يجتمعون في الدوحة لمناقشة القضايا الأمنية والاقتصادية في المنطقة (الجزيرة),سياسة,قطر
"وزارة التربية التونسية تطلق مبادرة ""التعلم الذكي"" لتعزيز المهارات الرقمية في المدارس",طالبات في فصل دراسي يستخدمن الأجهزة اللوحية خلال درس يركز على المهارات الرقمية، ضمن مبادرة جديدة من وزارة التربية التونسية (مواقع التواصل الاجتماعي),تعليم,تونس
الحكومة الكويتية تعلن عن مبادرة جديدة لتعزيز حقوق المرأة في العمل,وزيرة الشؤون الاجتماعية في مؤتمر صحفي تكشف عن تفاصيل المبادرة الجديدة لدعم حقوق المرأة في السوق العمل الكويتي (مواقع التواصل الاجتماعي),سياسة,الكويت
"""عُمان تطلق مبادرة لتعزيز مهارات القرن الحادي والعشرين في المدارس""",طلاب عمانيون يتفاعلون خلال ورشة عمل تعليمية تهدف إلى تطوير مهارات التفكير النقدي والإبداع في أحد المدارس العمانية (الشبيبة),تعليم,عُمان
الجزائر تطلق حملة وطنية للتوعية بأهمية الصحة النفسية في المدارس,طلاب يتلقون محاضرة حول الصحة النفسية في إحدى المدارس الجزائرية خلال الحملة الوطنية التي تهدف إلى تعزيز الوعي والدعم النفسي في الوسط التعليمي (المؤسسة التعليمية),قضايا اجتماعية,الجزائر
"البحرين تحتفل بإطلاق مبادرة ""بيئتنا مسؤوليتنا"" لتعزيز الاستدامة البيئية",مجموعة من المشاركين في الحملة التطوعية لتنظيف الشواطئ في البحرين، حيث يحملون لافتات تدعو لحماية البيئة (مواقع التواصل الاجتماعي),مجتمع,البحرين
منتخب لبنان لكرة السلة يعبر إلى النهائيات بعد انتصار تاريخي على الأردن,لاعبو منتخب لبنان يحتفلون بعد تحقيق الفوز في مباراة حاسمة ضمن تصفيات كأس آسيا، وسط أجواء من الفرح والتشجيع في صالة الرياضة ببيروت (الوكالة الوطنية للإعلام).,رياضة,لبنان
البحرين تطلق برنامجاً جديداً لتحفيز المشروعات الصغيرة والمتوسطة في ظل الأزمات الاقتصادية,مجموعة من رواد الأعمال في البحرين يتبادلون الأفكار خلال ورشة عمل تهدف لتعزيز الابتكار في المشروعات الصغيرة والمتوسطة (البحرين اليوم),اقتصاد,البحرين
عمان تطلق برنامجاً جديداً لدعم الأسر المنتجة وتعزيز الاقتصاد المحلي,مجموعة من النساء العمانيات المشاركات في ورشة عمل حول المهارات الحرفية، حيث يسعين لتطوير مشاريعهن الصغيرة في بيئة داعمة ومشجعة (الأنباء العمانية).,قضايا اجتماعية,عُمان
وزارة الصحة الكويتية تُطلق حملة توعية شاملة لمكافحة الأمراض المزمنة,أطباء ومختصون يشاركون في فعالية توعوية في أحد المراكز الصحية في الكويت، حيث يتم توزيع كتيبات ومعلومات حول الوقاية من الأمراض المزمنة مثل السكري وارتفاع ضغط الدم (الكويت اليوم),صحة,الكويت
وزارة الصحة السعودية تطلق حملة للتوعية بأهمية الفحص المبكر لسرطان الثدي,موظفات وزارة الصحة السعودية خلال تنظيمهن فعالية توعوية تتضمن فحوصات مجانية وورش عمل للنساء في أحد المراكز الصحية بالرياض (واس),صحة,السعودية
رئيس الوزراء العراقي يدعو إلى حوار شامل مع القوى السياسية لتعزيز الاستقرار,رئيس الوزراء محمد شياع السوداني خلال مؤتمر صحفي، حيث أكد على ضرورة الوحدة الوطنية وتكاتف الجهود لبناء مستقبل أفضل للعراق (الوكالة الوطنية).,سياسة,العراق
"إطلاق مبادرة ""حياتنا بيدينا"" لتعزيز العمل التطوعي في المجتمع السعودي","متطوعون من مختلف الأعمار يشاركون في فعالية زراعة الأشجار ضمن مبادرة ""حياتنا بيدينا"" في إحدى حدائق الرياض (مواقع التواصل الاجتماعي)",مجتمع,السعودية
الجزائر تطلق أول منصة إلكترونية لدعم المشاريع الناشئة,وزير التكنولوجيا والرقمنة الجزائرية يعلن عن إطلاق المنصة خلال مؤتمر صحفي بحضور مجموعة من رواد الأعمال المحليين (الأخبار الجزائرية),تقنية,الجزائر
عمان تستعد لإطلاق مشروع الطاقة الشمسية الأكبر في المنطقة بقدرة 500 ميغاوات,رؤية لموقع المشروع الضخم الذي يمتد على مساحات شاسعة في صحراء عمان، حيث يتم تركيب الألواح الشمسية في بيئة مثالية لاستغلال الطاقة المتجددة (الهيئة العامة للكهرباء والمياه),طاقة,عُمان
البحرين: حادث تصادم مروع على جسر الملك فهد يسفر عن إصابات متعددة,رجال الأمن والإسعاف يتعاملون مع حطام السيارات المتضررة على جسر الملك فهد بعد وقوع الحادث المؤسف (الأيام البحرينية),حوادث,البحرين
الجزائر تحتفل باليوم الوطني للثقافة بفعاليات فنية وتراثية مميزة,زوار يعبرون عن فرحتهم خلال عرض فني تقليدي في ساحة الأمير عبد القادر وسط الجزائر العاصمة، احتفالاً باليوم الوطني للثقافة (الجزائرية),ثقافة,الجزائر
"مبادرة ""حكايات القرى"".. كيف يعيد شباب المغرب الحياة للفنون الشعبية التقليدية؟",مجموعة من الشباب يتجمعون في ساحة قرية صغيرة، يعزفون على الآلات الموسيقية التقليدية ويرتدون الأزياء المحلية، في إطار فعاليات مبادرة تهدف لإحياء الفنون الشعبية (الجزيرة),قضايا اجتماعية,المغرب
السعودية تطلق أول محطة للطاقة الشمسية في منطقة الجوف بقدرة 100 ميغاوات,المهندسون يعملون في موقع محطة الطاقة الشمسية، حيث تتكون الألواح الشمسية من صفوف متراصة تعكس أشعة الشمس في قلب الصحراء (الجزيرة),طاقة,السعودية
"الكويت تطلق مبادرة ""حدائق المستقبل"" لتعزيز المساحات الخضراء في المدن",عمال في الكويت يزرعون الأشجار والزهور في حديقة جديدة تم إنشاؤها في قلب العاصمة، حيث تهدف المبادرة إلى تحسين جودة الهواء وزيادة الوعي البيئي بين السكان (الجزيرة),بيئة,الكويت
حادث تصادم مروع يؤدي إلى إغلاق طريق الشيخ خليفة في البحرين,سيارات محطمة على جانبي الطريق، والشرطة تعمل على تنظيم حركة المرور وتقديم المساعدة للمصابين (الجزيرة),حوادث,البحرين
الكويت تتبنى خطة جديدة لتعزيز الوعي البيئي في المدارس,طالبات في أحد الصفوف الدراسية يتابعن ورشة عمل حول إعادة التدوير وإجراءات الحفاظ على البيئة (الكويت اليوم),بيئة,الكويت
"""تشكيل فرقة فنية جديدة في بغداد لتعزيز الثقافة المحلية من خلال الفن الشعبي""",مجموعة من الفنانين العراقيين يتدربون على تقديم عرض مسرحي يجسد التراث الثقافي، وسط أجواء من الحماس والتفاعل مع الجمهور (الجزيرة),مجتمع,العراق
الكويت تطلق مبادرة جديدة لتعزيز الشفافية الحكومية ومكافحة الفساد,وزير الدولة لشؤون مجلس الوزراء أثناء الإعلان عن المبادرة خلال مؤتمر صحفي، حيث تم توزيع كتيبات توضح خطوات وآليات الإبلاغ عن الفساد (الكويت اليوم),سياسة,الكويت
الإمارات تعزز جهودها في مكافحة السكري بإطلاق حملة توعية جديدة,أطفال وشباب يتفاعلون في فعالية صحية مخصصة للتوعية بأهمية التغذية السليمة والتمارين الرياضية للوقاية من مرض السكري، حيث تم توزيع منشورات ومواد توعوية في المركز التجاري (الإمارات اليوم),صحة,الإمارات
"مبادرة ""صوت الشباب"" تطلق فعالياتها في بغداد لتعزيز المشاركة المجتمعية",شباب عراقيون يشاركون في ورشة عمل حول حقوق الشباب وأهمية الانخراط في العمل المجتمعي، بحضور عدد من الخبراء والنشطاء في مركز ثقافي ببغداد. (الجزيرة),مجتمع,العراق
"جهود قطرية لمواجهة تغير المناخ عبر مبادرة ""شجرة لكل مواطن""",فرق تطوعية وزراعية تزرع الشتلات في الحدائق العامة، وسط إشراف رسمي يهدف لتعزيز المساحات الخضراء في البلاد (الجزيرة),بيئة,قطر
"وزارة التعليم المغربية تطلق مبادرة ""تعليم بلا حدود"" لتعزيز المهارات الرقمية لدى الطلاب",طلاب مغاربة يتفاعلون مع المدربين خلال ورشة عمل حول البرمجة وتصميم المواقع في إحدى المدارس الإعدادية بالرباط (الجزيرة),تعليم,المغرب
مصر تطلق مشروعًا طموحًا لتحسين كفاءة استهلاك الطاقة في المباني الحكومية,وزير الكهرباء المصري خلال الإعلان عن المشروع الجديد، حيث يُظهر المخطط الخاص بتجديد المرافق الحكومية بتركيز على الطاقة المتجددة وكفاءة الاستهلاك (الجزيرة),طاقة,مصر
تونس تطلق منصة إلكترونية لتعزيز الابتكار في القطاع الزراعي,وزير الفلاحة التونسي يتحدث خلال حفل تدشين المنصة الجديدة، التي تهدف إلى دعم المزارعين من خلال توفير موارد رقمية ومعلومات حول أحدث التقنيات الزراعية (الجزيرة),تقنية,تونس
"""مهرجان الألوان الأردني يعزز التراث الثقافي عبر الفنون الشعبية""",مجموعة من الفنانين المحليين يشاركون في رسم جدارية ضخمة مستوحاة من التراث الأردني، بينما يتجول الزوار حولهم مستمتعين بالعروض الحية (الجزيرة).,ثقافة,الأردن
القاهرة: انفجار غاز يسفر عن إصابة 10 أشخاص في حي المعادي,رجال الإطفاء يقومون بإخماد النيران المشتعلة في المبنى المتضرر بينما تُعالج الفرق الطبية المصابين في مكان الحادث (الجزيرة),حوادث,مصر
"""كأس الأمم الإفريقية تحت 23 عامًا.. مصر تستعد لاستضافة البطولة في أجواء مليئة بالحماس""",الجماهير المصرية تتجمع في شوارع القاهرة، بينما تتزين الأماكن بالأعلام واللافتات، استعدادًا للبطولة المرتقبة (الجزيرة),رياضة,مصر
لبنان يطلق منصة جديدة لترويج الابتكارات التكنولوجية الناشئة,مع انطلاق المنصة، تظهر مجموعة من رواد الأعمال اللبنانيين في معرض يعرض أحدث ابتكاراتهم التقنية، حيث يهدف المشروع إلى دعم الشباب وتوفير الفرص للمشاريع الناشئة (الجزيرة),تقنية,لبنان
حادث سير مروع يسفر عن وفاة ثلاثة أشخاص على الطريق السريع بمدينة فاس,فرق الإنقاذ تعمل على إزالة حطام السيارات المدمرة بعد الحادث المؤلم الذي وقع في الساعات الأولى من الصباح (الجزيرة),حوادث,المغرب
"""الحرف اليدوية في عُمان.. نهضة ثقافية تعزز الهوية الوطنية""",حرفيون عمانيون يبتكرون أشكالاً فريدة من الفخار والنسيج، مستعرضين مهاراتهم في المعرض السنوي الذي يعكس التراث العماني الغني (الجزيرة),قضايا اجتماعية,عُمان
العراق يطلق مشروعًا جديدًا لتحسين كفاءة الطاقة المتجددة في المناطق النائية,مهندسون يعملون على تركيب الألواح الشمسية في قرية نائية، حيث يسعى المشروع لمد المنازل بالكهرباء المستدامة ويعزز الاعتماد على الطاقة النظيفة (الجزيرة),طاقة,العراق
شجرة الزيتون في تونس.. رمز صمود الأجيال رغم التغيرات المناخية,عمال يعتنون بأشجار الزيتون في إحدى مزارع الشمال الغربي التونسي، حيث يكافح الفلاحون للحفاظ على المحاصيل في ظل الظروف المناخية القاسية (الجزيرة),بيئة,تونس
"انطلاق حملة ""أشجارنا.. مستقبلنا"" لزراعة 100 ألف شجرة في الأردن",متطوعون من مختلف الأعمار يشاركون في زراعة الأشجار في أحد المواقع الجبلية، في إطار حملة تهدف لتعزيز الغطاء النباتي ومكافحة التصحر في المملكة (الجزيرة).,بيئة,الأردن
افتتاح أكاديمية قطر للغات: خطوة جديدة نحو تعزيز التعليم متعدد اللغات,مجموعة من الطلاب يتفاعلون بحماس خلال ورشة عمل في الأكاديمية، حيث يتم تعليمهم لغات جديدة بأساليب تعليمية مبتكرة (الجزيرة).,تعليم,قطر
"""مهرجان القهوة السعودي.. احتفاء بموروث ثقافي وأذواق متنوعة""",زوار المهرجان يتذوقون أنواع القهوة السعودية في أجواء مبهجة تعكس التراث الغني للمملكة، حيث تزينت الأركان بأدوات القهوة التقليدية (الجزيرة),ثقافة,السعودية
توسيع التعاون الاقتصادي بين الإمارات وتركيا.. قمة في أبوظبي تعزز الشراكات التجارية,قادة الأعمال يمثلون مختلف القطاعات خلال المنتدى الذي شهد توقيع اتفاقيات جديدة لتعزيز العلاقات التجارية بين البلدين (الجزيرة),سياسة,الإمارات
شجار بين عائلتين في طرابلس يؤدي إلى مقتل شخصين وإصابة آخرين,عناصر من القوى الأمنية يقومون بتطويق مكان الحادث، فيما تتجمع حشود من الناس في محاولة لمعرفة ما حدث (الجزيرة),حوادث,لبنان
الإمارات تستضيف مؤتمرًا دوليًا حول الأمن الغذائي في ظل التحديات المناخية,وزير التغير المناخي والبيئة الإماراتي يتحدث خلال افتتاح المؤتمر، حيث يشارك ممثلون من 15 دولة لمناقشة استراتيجيات تحسين الإنتاج الزراعي وتقليل الفاقد في الموارد الغذائية (الجزيرة),سياسة,الإمارات
قطر تطلق حملة وطنية لزراعة الأشجار ضمن استراتيجيتها للتنمية المستدامة,متطوعون يزرعون أشجاراً في حديقة عامة في الدوحة، في إطار مبادرة تهدف إلى تعزيز المساحات الخضراء ومكافحة التصحر (الجزيرة),بيئة,قطر
"""حياة جديدة في حي النبطية.. نساء لبنانيات يطلقن مشروعهن الخاص وسط الأزمات""",مجموعة من النساء المحليات يجتمعن في ورشة عمل لتصنيع المنتجات اليدوية، مبتكرات من الخامات المحلية، ويعملن على تعزيز ثقافة الاستدامة في المجتمع (الجزيرة),قضايا اجتماعية,لبنان
المنتخب الإماراتي للشباب يستعد للمنافسات الآسيوية بمعسكر تدريبي في إسبانيا,لاعبو المنتخب الإماراتي يشاركون في تدريبات مكثفة تحت إشراف مدربهم الإسباني، مع استعدادات خاصة لمواجهة الفرق القوية في البطولة الآسيوية القادمة (الجزيرة).,رياضة,الإمارات
"الكويت تطلق برنامج ""التميز الأكاديمي"" لدعم الطلاب الموهوبين في المدارس","طلاب من مختلف الأعمار يشاركون في ورش عمل تفاعلية ضمن برنامج ""التميز الأكاديمي""، الذي يهدف إلى تعزيز مهاراتهم الإبداعية والتفكير النقدي (الكويت اليوم).",تعليم,الكويت
الشباب العراقي ينظمون حملة تطوعية لتنظيف شواطئ البصرة من النفايات,مجموعة من المتطوعين يتجمعون على شاطئ البصرة، حاملين أكياس النفايات، بينما تشرق الشمس في الأفق، في مشهد يعكس روح التعاون والالتزام بالبيئة (الجزيرة),قضايا اجتماعية,العراق
"السعودية تُطلق مشروع ""طاقة المستقبل"" لتطوير مصادر الطاقة المتجددة",وزيرة الطاقة السعودية تتحدث أمام حشد من المستثمرين خلال حفل إطلاق المشروع الذي يهدف إلى زيادة نسبة الطاقة المتجددة في البلاد بحلول عام 2030 (الجزيرة),طاقة,السعودية
الجزائر تطلق حملة وطنية للتشجير في مناطق التصحر لمواجهة التغير المناخي,متطوعون من مختلف الأعمار يزرعون الأشجار في المناطق القاحلة، وسط تفاعل مجتمعي كبير، مؤكدين على أهمية حماية البيئة وتحقيق التنمية المستدامة (الجزيرة).,بيئة,الجزائر
السعودية تعلن عن اكتشاف حقل غاز جديد يُعد الأضخم في تاريخها,المهندسون السعوديون أثناء عملهم في موقع الاكتشاف، حيث أظهرت الدراسات الأولية احتياطات ضخمة قد تُسهم في تعزيز قطاع الطاقة بالمملكة (الشرق الأوسط),طاقة,السعودية
البحرين تطلق استراتيجيتها الوطنية للعدالة المناخية لتعزيز الاستدامة البيئية,وزير البيئة البحريني يعلن عن الاستراتيجية الجديدة خلال مؤتمر صحفي، حيث يظهر خلفه شاشات تعرض الرسوم البيانية المتعلقة بتأثير التغير المناخي. (الجزيرة),سياسة,البحرين
منتخب تونس للشباب يستعد للمشاركة في كأس أفريقيا تحت 20 عاماً,تدريبات مكثفة للمنتخب التونسي في معسكره التحضيري بمدينة سوسة، حيث يسعى اللاعبون لإظهار مهاراتهم قبل انطلاق البطولة. (الجزيرة),رياضة,تونس
"""الحوار الوطني العراقي ينطلق من بغداد بمشاركة واسعة من القوى السياسية""",قادة سياسيون ونشطاء مجتمع مدني يتجمعون في قاعة المؤتمر، حيث يعقدون جلسات نقاش حول مستقبل العراق وتعزيز الديمقراطية (الجزيرة),سياسة,العراق
عُمان تطلق استراتيجيتها الجديدة للاستدامة الاقتصادية: نحو تنمية شاملة ومستدامة,وزير المالية العماني خلال المؤتمر الصحفي الذي عقد بمناسبة الإعلان عن الاستراتيجية الجديدة، حيث أكد على أهمية التعاون بين القطاعين العام والخاص لتحقيق الأهداف المستقبلية (العمانية).,اقتصاد,عُمان
"""حملات توعوية لمكافحة التحرش في المدارس المصرية.. خطوة نحو حماية الفتيات""",طالبة ترتدي سترة تحمل شعار الحملة، تتحدث مع زميلاتها حول أهمية التصدي للتحرش في ساحة المدرسة. (الجزيرة),قضايا اجتماعية,مصر
المنتخب العراقي يستعد لمواجهة ودية أمام المنتخب الكويتي في البصرة,جماهير غفيرة في مدرجات ملعب البصرة الدولي تستعد لاستقبال لاعبي المنتخب العراقي في المباراة الودية المرتقبة، حيث أظهرت اللافتات دعمها الحار للفريق (الجزيرة).,رياضة,العراق
لبنان يطلق مبادرة زراعة الأشجار في المدارس لتعزيز الوعي البيئي,طلاب من مختلف الأعمار يشاركون في زراعة الأشجار داخل حديقة مدرسة، حيث تزين الابتسامات وجوههم وسط أجواء من الحماس والتعاون (الجزيرة),بيئة,لبنان
"الجزائر تحتضن مهرجان ""أيام المسرح العربي"" في دورته الخامسة",فنانة جزائرية تقدم عرضاً مسرحياً مبهراً يجسد القضايا الاجتماعية الحالية، وسط تصفيق حار من الجمهور المتنوع (الجزيرة),ثقافة,الجزائر
وزارة المالية السعودية تعلن عن خطة جديدة لتعزيز الاستثمارات الأجنبية في القطاعات الحيوية,وزير المالية السعودي خلال مؤتمر صحفي، حيث تم استعراض المبادرات الجديدة لجذب الاستثمارات الأجنبية في مجالات الطاقة والتكنولوجيا والزراعة (الجزيرة),اقتصاد,السعودية
مراكز دعم الأسرة في الجزائر: خطوة نحو تعزيز التماسك الاجتماعي,موظفون في مركز دعم الأسرة يتفاعلون مع الزوار من خلال تقديم استشارات نفسية واجتماعية، وسط أجواء مليئة بالأمل والتفاؤل (الجزيرة),قضايا اجتماعية,الجزائر
"الجزائر تحتضن ""ماراثون المحبة"" لدعم الأيتام وتعزيز ثقافة العطاء",عشرات المتسابقين ينطلقون في شوارع الجزائر العاصمة، حاملين لافتات تعبر عن التضامن مع الأيتام، بينما تتعالى أصوات التشجيع من الحشود المتجمعة على جوانب الطريق (الجزيرة),قضايا اجتماعية,الجزائر
قطر تستضيف منتدى الاستثمار العربي لتعزيز الشراكات الاقتصادية,قادة الأعمال والمستثمرون من مختلف الدول العربية يتبادلون الأفكار خلال جلسات النقاش في المنتدى الذي يعقد بفندق مرموق في الدوحة (الجزيرة),اقتصاد,قطر
الجزائر: ارتفاع حصيلة ضحايا حريق غابة بجبل تسالة إلى 10 أشخاص,فرق الإطفاء مستمرة في عمليات إخماد النيران التي أتت على مساحات شاسعة من الغابة، فيما تتزايد المخاوف من انحسار الحياة البرية في المنطقة (الجزيرة),حوادث,الجزائر
إطلاق حملة توعوية في عُمان للحد من انتشار الأمراض المزمنة,مجموعة من المتطوعين في عُمان يوزعون منشورات توعوية حول أهمية الفحص المبكر للسكري وضغط الدم، مع التركيز على نمط الحياة الصحي (الجزيرة),صحة,عُمان
"مبادرة ""التراحم"" في قطر: تعزيز الروابط الأسرية والمجتمعية من خلال الفنون","جانب من ورشة العمل التي أقيمت بمبادرة ""التراحم""، حيث يتشارك المشاركون في تجسيد مشاعرهم من خلال الرسم والأشغال اليدوية (الجزيرة).",مجتمع,قطر
العراق يوقع اتفاقية شراكة اقتصادية مع تركيا لتعزيز التجارة البينية,وزراء الاقتصاد من العراق وتركيا يتصافحون خلال توقيع اتفاقية شراكة اقتصادية جديدة في بغداد، تهدف إلى تعزيز التبادل التجاري وتوسيع آفاق التعاون الثنائي بين البلدين (وكالة الأنباء العراقية),اقتصاد,العراق
العراق يطلق مشروعاً وطنياً للتشجير وسط ارتفاع درجات الحرارة,وزير البيئة العراقي خلال حفل إطلاق مشروع التشجير الوطني في أحد المنتزهات العامة بالعاصمة بغداد، حيث يهدف المشروع إلى مواجهة آثار التغير المناخي وتعزيز المساحات الخضراء (وكالة الأنباء العراقية).,بيئة,العراق
"""الأردن يطلق مشروع تطوير المناهج الدراسية لتعزيز التفكير النقدي والإبداع""",مجموعة من الطلاب في صف دراسي حديث يستخدمون أساليب تعليمية مبتكرة ضمن مشروع تطوير المناهج في الأردن (الوكالة الأردنية),تعليم,الأردن
الجزائر تحتفل بيوم البيئة الوطني بحملة تنظيف شاملة في العاصمة,مجموعة من المتطوعين يجمعون النفايات في حديقة التجارب الجزائرية خلال الاحتفال بيوم البيئة الوطني، الذي يهدف لتعزيز الوعي البيئي والممارسات المستدامة بين المواطنين (الوكالة الوطنية للإعلام).,بيئة,الجزائر
حريق هائل يلتهم مصنعًا للمواد الكيميائية في الدوحة,ألسنة اللهب تتصاعد من مصنع للمواد الكيميائية في منطقة الصناعية بالدوحة، حيث هرعت فرق الإطفاء للسيطرة على الحريق الكبير الذي اندلع في وقت متأخر من الليل (الأوروبية).,حوادث,قطر
"""ارتفاع ملحوظ في نسب الفقر في الأردن يثير قلق المجتمع المدني""",مجموعة من المواطنين الأردنيين يتجمعون في أحد الأسواق الشعبية، يعبرون عن معاناتهم الاقتصادية في ظل الظروف الراهنة (وكالة الأنباء الأردنية),قضايا اجتماعية,الأردن
النصر يتأهل إلى نصف نهائي كأس رئيس الدولة بعد فوز مثير على العين,لحظة احتفال لاعبي نادي النصر بتسجيل هدف الفوز في الدقيقة الأخيرة من المباراة ضد العين، في ملعب ال مكتوم في دبي (تصوير: الأرشيف الرياضي).,رياضة,الإمارات
الإمارات تعزز استثماراتها في الطاقة الشمسية بإنشاء أكبر محطة في المنطقة,محطة الطاقة الشمسية الجديدة في منطقة الظفرة، والتي تعد الأكبر في الشرق الأوسط، تمتد على مساحة واسعة وتساهم في تحقيق أهداف الإمارات للاستدامة (الأوروبية),طاقة,الإمارات
حادث تصادم مروع يودي بحياة 3 أشخاص على طريق دبي-العين,رجال الإنقاذ والإطفاء يتجمعون حول حطام السيارات المتشابكة في موقع الحادث على طريق دبي-العين، حيث تم إغلاق الطريق لتسهيل عملية إنقاذ الضحايا ونقلهم إلى المستشفى (وكالة أنباء الإمارات),حوادث,الإمارات
"وزارة التعليم السعودية تطلق برنامج ""المستقبل التعليمي"" لتأهيل المعلمين","وزير التعليم السعودي أثناء مؤتمر صحفي لإعلان إطلاق برنامج ""المستقبل التعليمي"" والذي يهدف لتطوير مهارات المعلمين وتمكينهم من استخدام أساليب تدريس مبتكرة. (وزارة التعليم السعودية)",تعليم,السعودية
البحرين تستعد لإطلاق منصة جديدة لدعم المشاريع الصغيرة والمتوسطة,مسؤولون بحرينيون خلال مؤتمر صحفي للإعلان عن المنصة الجديدة في المنامة، تهدف لتعزيز الابتكار وتوفير التمويل للمشاريع الناشئة (الأوروبية),اقتصاد,البحرين
وفاة شخصين وإصابة أربعة آخرين في حادث مروري مروع على طريق الجهراء بالكويت,سيارات الإسعاف تتواجد في موقع الحادث بعد تصادم عنيف على طريق الجهراء، حيث أظهرت آثار الحادث تدميراً كبيراً للسيارات المشاركة (الكويتية).,حوادث,الكويت
قطر تطلق حملة صحية للتوعية بأهمية الفحص المبكر لسرطان الثدي,فريق من الأطباء يتفاعل مع النساء في حملة توعوية لفحص سرطان الثدي في أحد المراكز الصحية بقطر (الدوحة نيوز),صحة,قطر
