title,caption,topic,country
جيبوتي تستضيف البطولة الإقليمية للشباب في كرة القدم على أرضها,لاعبو فرق الشباب من مختلف الدول العربية يتنافسون في ملعب الاستاد الوطني في العاصمة جيبوتي، وسط أجواء حماسية ودعوات الجماهير. (الجزيرة),رياضة,جيبوتي
تونس تستعد لإطلاق مشروع الطاقة الشمسية العملاق بحلول 2025,صورة لحقول شاسعة من الألواح الشمسية التي تتجه نحو الأفق، حيث تعكس أشعة الشمس في منطقة من الجنوب التونسي، في مشروع يهدف إلى تعزيز قدرة البلاد في إنتاج الطاقة المتجددة (وكالة الأنباء التونسية).,طاقة,تونس
حريق هائل يلتهم مصنعًا للمواد الكيميائية في الدار البيضاء ويخلف أضرارًا جسيمة,سحب كثيفة من الدخان الأسود تتصاعد من المصنع المحترق، بينما تجهز فرق الإطفاء لمواجهة النيران التي أسفرت عن انفجارات متكررة (المغرب 24),حوادث,المغرب
منتخب قطر لكرة القدم يستعد لمواجهة صعبة أمام المنتخب السعودي في تصفيات كأس العالم,لاعبو منتخب قطر يتدربون في الملعب قبل المباراة المرتقبة ضد المنتخب السعودي، وسط أجواء حماسية تهدف لتحقيق الفوز والتأهل (الجزيرة),رياضة,قطر
أزمة المياه في الأردن: مطالبات فورية لتحسين توزيع المياه في الأحياء المحرومة,فتيات من حي فقير في عمان يحملن دلوين من الماء في انتظار دورهن في الحصول على المياه العذبة (الجزيرة),قضايا اجتماعية,الأردن
انطلاق مهرجان الكويت للسينما العربية بمشاركة أبرز المخرجين والممثلين,حفل الافتتاح يضم سجادة حمراء مزدحمة بالمشاهير والمبدعين العرب، حيث أبهرت أجواء الفعالية الحضور بأجواء فنية مميزة (الكويت اليوم),ثقافة,الكويت
"""سوريا تطلق مشروعاً جديداً لتعزيز التعليم الإلكتروني في المناطق الريفية""",معلمون في مدرسة ريفية بسوريا يتلقون تدريباً على استخدام الوسائل التعليمية الإلكترونية ضمن مبادرة لتحسين مستوى التعليم في المناطق النائية (الأونروا).,تعليم,سوريا
ليبيا تشهد مبادرة جديدة لتعزيز حقوق المرأة في المجتمع المحلي,مجموعة من النساء الليبيات يتناقشن في ورشة عمل حول تمكين المرأة في طرابلس (الجزيرة),قضايا اجتماعية,ليبيا
الجزائر تطلق مشروعاً طموحاً لدعم الابتكار في قطاع الطاقة المتجددة,وزير الطاقة والمناجم، في اجتماع مع مجموعة من رواد الأعمال الشباب لبحث سبل تشجيع الابتكارات في مجال الطاقة النظيفة (الأناضول),سياسة,الجزائر
تصاعد التوترات في البصرة بسبب نقص إمدادات المياه الصالحة للشرب,سكان محليون في البصرة يعبرون عن احتجاجهم أمام إحدى المنشآت الحكومية بسبب شح المياه، بينما يحملون لافتات تطالب بتحسين خدمات المياه (الجزيرة),قضايا اجتماعية,العراق
جيبوتي: حادث اصطدام مروع يودي بحياة ثلاثة أشخاص ويصيب 12 آخرين على الطريق الساحلي,رجال الإنقاذ يعملون على إخراج ضحايا الحادث من المركبات المتضررة على الطريق الساحلي في جيبوتي، بينما يتجمع سكان محليون لمشاهدة الحادث (الجزيرة),حوادث,جيبوتي
انفجار يوقع إصابات في سوق الدوحة الشعبية,رجال الإطفاء يعملون على إخماد الحريق الذي تبع الانفجار في سوق الدوحة الشعبية، الذي وقع يوم الاثنين الماضي، مما أدى إلى إصابة عدد من المتسوقين (الجزيرة),حوادث,قطر
الكويت تطلق حملة وطنية لمواجهة ظاهرة التنمر في المدارس,انطلاق الحملة بحضور مجموعة من الطلاب والمعلمين، حيث تم توزيع منشورات توعوية حول كيفية التعامل مع التنمر وأهمية تعزيز ثقافة الاحترام في البيئة التعليمية (الكويت اليوم),مجتمع,الكويت
مقتل شاب فلسطيني برصاص الاحتلال خلال مواجهات في بيت لحم,شاب فلسطيني يتظاهر احتجاجًا على الاحتلال، وقد غطت الدموع عينيه في مشهد يعكس معاناته المستمرة (رويترز),حوادث,فلسطين
السلطنة تتبنى خطة وطنية للحفاظ على التنوع البيولوجي وحماية البيئة البحرية,فرق من الباحثين العمانيين يعملون على رصد الحياة البحرية في أحد المحميات الطبيعية بسلطنة عمان (المصدر: وزارة البيئة العمانية),بيئة,عُمان
جيبوتي تستضيف بطولة كرة القدم الشاطئية لأول مرة في تاريخها,ملعب مزدحم باللاعبين والجماهير خلال مباراة كرة القدم الشاطئية في العاصمة جيبوتي، حيث تعكس الأجواء الحماس والترقب للبطولة (وكالة الأنباء الجيبوتية).,رياضة,جيبوتي
وزارة الصحة الجزائرية تطلق مبادرة جديدة لتعزيز الوعي بشأن الأمراض المزمنة,وزيرة الصحة الجزائرية، الدكتورة لويزة حنون، تتحدث خلال حفل انطلاق حملة توعية جديدة في الجزائر العاصمة، في 15 أكتوبر 2023، حيث تهدف الحملة إلى توعية المجتمع بمخاطر الأمراض المزمنة مثل السكري وارتفاع ضغط الدم، بحضور عدد من الأطباء والمتخصصين. (الوكالة الجزائرية للأنباء),صحة,الجزائر
حكومة ليبيا تعلن عن خطة شاملة لإصلاح التعليم العالي وتعزيز البحث العلمي,وفد حكومي يعقد اجتماعه في طرابلس لمناقشة تطوير التعليم العالي في ليبيا، حيث يتم استعراض مقترحات جديدة لتحسين المناهج الدراسية وتدريب الكادر الأكاديمي (رويترز),تعليم,ليبيا
جزر القمر تطلق برنامجاً تعليمياً جديداً لتعزيز مهارات الشباب في التكنولوجيا,وزير التعليم في جزر القمر خلال تدشين البرنامج التعليمي الذي يهدف إلى تدريب الشباب على مهارات البرمجة والتكنولوجيا الحديثة بحضور عدد من الطلاب والمعلمين (وكالات).,تعليم,جزر القمر
البحرين تعلن عن إصلاحات جديدة لتعزيز حقوق المرأة في الحياة السياسية,وزيرة الصحة البحرينية خلال مؤتمر صحفي تعلن تفاصيل الإصلاحات الجديدة التي تهدف إلى تعزيز مشاركة المرأة في صنع القرار (البحرينية),سياسة,البحرين
عُمان تعلن عن مشاريع استثمارية جديدة لتعزيز قطاع السياحة المستدامة,معالم سياحية في عُمان، حيث تبرز الجبال والصحاري والشواطئ التي تعد من أبرز الوجهات السياحية في المنطقة (صور من وكالة الأنباء العمانية),اقتصاد,عُمان
"الأردن يطلق مبادرة ""تعليم بلا حدود"" لتعزيز التعليم المهني في المناطق النائية",وزير التربية والتعليم الأردني خلال حفل إطلاق المبادرة الجديدة في إحدى القرى النائية (الجزيرة),تعليم,الأردن
جمعية مغربية تطلق مشروعاً لدعم الأيتام من خلال التعليم والتكوين المهني,"أطفال يتلقون دروسًا في مركز تأهيلي مدعوم من جمعية ""نجوم الغد"" في مدينة فاس، حيث يسعى المشروع إلى تأمين مستقبلاً أفضل للأيتام من خلال برامج تعليمية وتدريبية متكاملة. (صورة من توقيع الجمعية)",مجتمع,المغرب
الكويت تعلن عن خطة شاملة لتعزيز التنوع البيولوجي وحماية البيئة البحرية,غواصون يقومون بتنظيف الشعاب المرجانية في منطقة الجليعة، وسط جهود للحفاظ على التنوع البيولوجي البحري (مكتب الأنباء الكويتية),بيئة,الكويت
انطلاق دوري كرة السلة الليبي بمشاركة 12 فريقاً,لاعبو فريق الأهلي طرابلس يتدربون قبل بداية الدوري الجديد في قاعة الرياضة بمدينة طرابلس (المدينة),رياضة,ليبيا
تأهل الترجي الرياضي إلى نصف نهائي دوري أبطال إفريقيا بعد عرض قوي أمام شباب بلوزداد,جماهير الترجي تحتفل في الملعب بعد تسجيل هدف التأهل في المباراة المثيرة (صفحة الترجي الرسمية على فيسبوك),رياضة,تونس
المغرب يتجه نحو الطاقة المتجددة بزيادة استثماراته في مشاريع الطاقة الشمسية,مهندسون يعملون على تركيب الألواح الشمسية في مشروع طاقة شمسية ضخم بالقرب من ورزازات، حيث تسعى المغرب لتصبح رائدة في استعمال الطاقة المتجددة بحلول العام 2030. (الأناضول),اقتصاد,المغرب
ارتفاع مظاهر العنف الأسري في مصر يدق ناقوس الخطر,امرأة مصابة بجروح تتلقى العلاج في أحد المستشفيات المصرية بعد الاعتداء عليها، مما يعكس تزايد حالات العنف الأسري في البلاد (الأوروبية),قضايا اجتماعية,مصر
عُمان تطلق حملة توعية صحية لتعزيز الفحص المبكر لأمراض القلب والسكر,متخصصون في الرعاية الصحية يعقدون ورشة عمل ضمن الحملة في أحد مراكز المجتمع الصحي في مسقط (العمانية),صحة,عُمان
وزارة التعليم الليبية تطلق برنامجاً جديداً لتحسين جودة التعليم في المدارس الحكومية,وزير التعليم الليبي خلال مؤتمر صحفي لإطلاق البرنامج، حيث يظهر خلفه شعار الوزارة مع عدد من المعلمين والطلاب المشاركين في الاحتفال. (الجزيرة),تعليم,ليبيا
"** اليمن يطلق خطة اقتصادية جديدة لتعزيز قطاع الزراعة وتحقيق الاكتفاء الذاتي

**",** مزارعون يمنيون يعملون في حقول القمح، وسط جهود الحكومة لتعزيز الإنتاج الزراعي وتحسين الظروف المعيشية (وكالات).,اقتصاد,اليمن
البحرين تطلق مبادرة جديدة لحماية الشعاب المرجانية واستعادة التنوع البيولوجي البحري,غواصون يعملون على زرع شتلات من الشعاب المرجانية قبالة سواحل البحرين في إطار المبادرة البيئية الجديدة (الفرنسية),بيئة,البحرين
خطوات سعودية نحو تعزيز الأمن السيبراني.. انطلاق المؤتمر الأول لتكنولوجيا المعلومات في الرياض,وفود من مختلف القطاعات الحكومية والخاصة تتجمع في القاعة الرئيسية للمؤتمر لمناقشة التحديات والفرص في مجال الأمن السيبراني (الإخبارية السعودية),سياسة,السعودية
انطلاق حملة توعية حول سرطان الثدي في الكويت بمشاركة عدد من الفنانات,"مجموعة من الفنانات الكويتيات خلال إطلاق حملة ""أكتوبر الوردية""، يشاركن في فعاليات توعوية لرفع مستوى الوعي حول سرطان الثدي، وذلك في مركز تجاري شهير بالكويت (الكويت اليوم)",قضايا اجتماعية,الكويت
انفجار عنيف يهز منطقة شرق الخرطوم وارتفاع عدد المصابين,سيارة محترقة وسط الشارع بعد الانفجار الذي وقع في حي النيل شرق العاصمة السودانية، وعناصر من الشرطة يحيطون بمكان الحادث (رويترز),حوادث,السودان
عُمان تطلق حملة وطنية لزراعة مليون شجرة لمكافحة التصحر,مجموعة من المتطوعين يزرعون شتلات الأشجار في منطقة الباطنة، ضمن الحملة الوطنية التي تهدف إلى تعزيز الغطاء النباتي وتقليل تأثير التصحر (الفرنسية),بيئة,عُمان
السعودية تطلق مشروعاً لتوليد الطاقة الشمسية في منطقة الجوف بقدرة 300 ميغاوات,منشآت للطاقة الشمسية تنتشر في صحراء الجوف، تعكس رؤية المملكة في التحول نحو الطاقة المتجددة (وكالات),طاقة,السعودية
زيادة الاعتماد على الطاقة الشمسية في فلسطين.. مشروعات جديدة تضيء المستقبل,أحد المشروعات الجديدة في الضفة الغربية حيث يتم تركيب الألواح الشمسية على أسطح المنازل، مما يعكس الخطوات الإيجابية نحو تحقيق الاستدامة في موارد الطاقة (رويترز),طاقة,فلسطين
انطلاق فعاليات مهرجان الكويت للثقافة والفنون 2023 بمشاركة فنانين من 10 دول عربية,مشهد من افتتاح مهرجان الكويت للثقافة والفنون حيث عرضت أعمال فنية متنوعة في مركز الشيخ جابر الأحمد الثقافي (كويت نيوز),مجتمع,الكويت
البحرين تطلق منصة جديدة لتعزيز الابتكار في قطاع التعليم الرقمي,وزير التربية والتعليم في البحرين خلال مراسم إطلاق المنصة الجديدة، مع خلفية لفرق العمل التقنية في الميدان التعليمي (البحرين اليوم),تقنية,البحرين
رئيس جزر القمر يدعو إلى تعزيز التعاون الإقليمي لمواجهة تحديات الأمن الغذائي,رئيس جزر القمر خلال اجتماع مع وزراء الزراعة من الدول المجاورة لمناقشة استراتيجيات مشتركة للأمن الغذائي (رويترز),سياسة,جزر القمر
الجزائر تكافح تفشي الإنفلونزا الموسمية بإطلاق حملة توعوية شاملة,موظفو وزارة الصحة الجزائرية يقومون بتوزيع منشورات توعوية في الشوارع لتعزيز الوعي حول أهمية التطعيم ضد الإنفلونزا الموسمية (الجزيرة),صحة,الجزائر
عمان تطلق مبادرة لتوسيع نطاق استخدام الطاقة الشمسية في المباني السكنية,تصميم معماري حديث يظهر كيفية تركيب الألواح الشمسية على أسطح المباني السكنية في عمان، حيث تهدف الحكومة لتعزيز استخدام مصادر الطاقة المتجددة (العمانية).,تقنية,عُمان
حكومة جزر القمر تطلق مبادرة جديدة لتعزيز التعليم الرقمي والتقني في المدارس,وزير التربية الوطنية في جزر القمر يتحدث خلال مؤتمر صحفي للإعلان عن إطلاق المبادرة التي تستهدف توفير أجهزة لوحية وموارد تعليمية رقمية للطلاب (الصحافة القمرية),مجتمع,جزر القمر
منظمات غير حكومية تطلق حملة توعية حول الصحة النفسية في ليبيا,فريق من المتطوعين يتحدث مع المواطنين حول أهمية الصحة النفسية وطرق الدعم المتاحة (رويترز),مجتمع,ليبيا
اليمن يخطط لتفعيل مشروعات الطاقة المتجددة لمواجهة نقص الكهرباء,تحضيرات لإقامة محطة للطاقة الشمسية في محافظة مأرب، حيث يسعى اليمن لاستغلال الموارد الطبيعية لتعزيز استقلاله في إنتاج الطاقة. (الأخبار اليمنية),طاقة,اليمن
تزايد رقعة الفقر في لبنان يشعل الاحتجاجات في مختلف المناطق,مظاهرة حاشدة أمام وزارة الشؤون الاجتماعية في بيروت، حيث يطالب المحتجون بتحسين الظروف الاقتصادية والمعيشية بعد تدهور الأوضاع في البلاد (الأناضول),مجتمع,لبنان
التعليم الجزائري يواجه تحديات التحول الرقمي في ظل جائحة كورونا,طلاب في الجزائر يشاركون في فصل دراسي باستخدام الأجهزة اللوحية، وسط جهود الحكومة لدعم التعليم عن بُعد وتحسين جودة التعليم في ظل الظروف الصعبة (الجزيرة),تعليم,الجزائر
جزر القمر تعلن عن مشروع طاقة شمسية جديد لتلبية احتياجات المواطنين,مجموعة من العمال يتممون تركيب الألواح الشمسية في محطة الطاقة الجديدة بجزيرة أنجوان، حيث من المتوقع أن تعزز هذه المحطة الاستدامة البيئية وتوفر الطاقة الكهربائية للمنازل المحلية (الجزيرة),طاقة,جزر القمر
مشروع تعليمي جديد في جيبوتي لتعزيز مهارات القراءة والكتابة في المناطق النائية,أطفال يجلسون في فصل دراسي مؤقت في قرية نائية بجنوب جيبوتي خلال ورشة تعليمية لتعزيز القراءة والكتابة (وكالة الأنباء الجيبوتية),تعليم,جيبوتي
مجلس عمان يناقش تعزيز التعاون الاقتصادي مع دول الجوار,جانب من جلسة مجلس عمان حيث يتم تسليط الضوء على استراتيجيات جديدة لتعزيز التعاون الاقتصادي مع دول مجلس التعاون الخليجي (عُمان 24),سياسة,عُمان
الجزائر تطلق مبادرة جديدة لتحسين جودة التعليم في المناطق النائية,طلاب في مدرسة نائية في ولاية تمنراست، حيث تم توزيع أجهزة الحاسوب للمساعدة في التعلم عن بُعد (الجزائر 24),تعليم,الجزائر
تحذيرات صحية في لبنان من انتشار الأمراض الموسمية مع اقتراب الشتاء,طبيب يشرح للفريق الطبي في مستشفى بيروت كيفية الوقاية من الأمراض الشتوية التي قد تهدد صحة المواطنين (الأناضول),صحة,لبنان
المملكة العربية السعودية تطلق مبادرة لزيادة المساحات الخضراء في المدن الكبرى,صورة لمهندسين زراعيين يطلقون الأشجار الجديدة في حديقة عامة بالرياض ضمن مبادرة التشجير الوطنية (الصفحة الرسمية لوزارة البيئة).,بيئة,السعودية
أزمة مياه خانقة تضرب ريف حلب وتفاقم معاناة السكان,سيدة سورية تملأ دلاء الماء في مشهد يعكس معاناة السكان بسبب انقطاع المياه لفترات طويلة (الجزيرة),مجتمع,سوريا
"""إطلاق مبادرة ""مدينتي الخضراء"" في عمان لتعزيز الاستدامة البيئية""",مجموعة من المتطوعين يزرعون أشجاراً جديدة في حديقة عامة خلال انطلاق المبادرة البيئية في عمان (الصحافة الأردنية),مجتمع,الأردن
جيبوتي تشهد ارتفاعاً ملحوظاً في حجم الاستثمارات الأجنبية رغم التحديات الاقتصادية,صورة جوية لميناء دوراليه في جيبوتي، يظهر حركة الشحن والنقل النشطة التي تساهم في جذب الاستثمارات الأجنبية (رويترز),اقتصاد,جيبوتي
الحكومة التونسية تطلق مشروعا جديدا لدعم الصادرات الزراعية إلى الأسواق الأوروبية,وزير الزراعة التونسي يتحدث خلال مؤتمر صحفي عن أهمية المشروع لدعم الفلاحين والاقتصاد الوطني (وكالات),اقتصاد,تونس
جزر القمر تطلق مبادرة جديدة لدعم التعليم الفني والمهن الحرفية,الطلاب يشاركون في ورش عمل تعليمية حول المهارات الحرفية في مدرسة فنية جديدة بموهيلي، وسط جهود حكومية لتعزيز سوق العمل المحلي (رويترز),تعليم,جزر القمر
قطر تُطلق منصة جديدة لتعزيز الابتكار في قطاع التكنولوجيا المالية,تمثل المنصة وجهة تجمع بين رواد الأعمال والمبتكرين في مجال التكنولوجيا المالية، حيث يتفاعل المشاركون في جلسات حوار ومناقشات حول المشاريع الناشئة (الجزيرة).,تقنية,قطر
عمان تطلق مبادرة لتعزيز التعليم البيئي في المدارس,طلاب من مختلف المدارس العمانية يشاركون في ورشة عمل حول أهمية الحفاظ على البيئة وتطبيق الممارسات المستدامة، تحت إشراف مختصين في المجال البيئي (الوكالة العمانية للأنباء),تعليم,عُمان
فلسطين تطلق مشروعًا طاقويًا يهدف إلى تعزيز الاعتماد على الطاقة المتجددة,فريق من المهندسين الفلسطينيين يتباحث في موقع المشروع الذي يهدف إلى تركيب الألواح الشمسية في منطقة الخليل لتعزيز الاستدامة البيئية (الأناضول),طاقة,فلسطين
المغرب يعلن عن حملة تطعيم جديدة تستهدف الأطفال دون سن الخامسة,أخصائي صحة يهتم بتطعيم الأطفال في عيادة صحية محلية، حيث يظهر الأطفال في طوابير منتظمة بانتظار تلقي اللقاح (مواقع التواصل الاجتماعي),صحة,المغرب
مصر تطلق استراتيجيتها الجديدة لتنمية القطاعات الصغيرة والمتوسطة,مجموعة من رواد الأعمال في مصر يناقشون أفكارهم خلال ورشة عمل تنظمها الحكومة لدعم المشاريع الصغيرة (رويترز),اقتصاد,مصر
الجزائر تعلن عن خطة طموحة للاعتماد على الطاقة الشمسية بحلول 2030,صورة لحقول ضخمة من الألواح الشمسية في الصحراء الجزائرية، حيث تعمل البلاد على تعزيز استثماراتها في قطاع الطاقة المتجددة (شترستوك),طاقة,الجزائر
جزر القمر تستضيف البطولة العربية لكرة القدم للشباب 2024,فريق جزر القمر يستعد لمنافسات البطولة، حيث تزينت المدينة بالأعلام والشعارات الرياضية استعداداً لهذا الحدث التاريخي الذي يجمع أفضل المواهب العربية (الصور من اللجنة المنظمة).,رياضة,جزر القمر
نقاشات موسعة في لبنان حول مشاريع الطاقة المتجددة لتعزيز الاستدامة,ممثلون عن وزارة الطاقة اللبنانية والمستثمرون في مجال الطاقة المتجددة يجلسون خلال ورشة عمل لتحفيز الاستثمار في مشاريع الطاقة النظيفة (الوكالة الوطنية للإعلام).,طاقة,لبنان
قطر تطلق مبادرة جديدة لتعزيز التعليم التقني والمهني في المدارس,وزير التعليم والتعليم العالي في قطر خلال الإعلان عن المبادرة الجديدة في مؤتمر صحفي حضره مجموعة من خبراء التعليم والمختصين (الشرق),تعليم,قطر
انفجار يضرب مجمعاً سكنياً في الضاحية الجنوبية لبيروت,فرق الإطفاء وفرق الطوارئ تعمل على إخماد النيران واستكشاف الأضرار عقب الانفجار الذي طال المبنى، بينما يُلاحظ انهيار جزء من السقف (الجزيرة).,حوادث,لبنان
مصر تطلق مشروعاً جديداً لتحسين البنية التحتية للاتصالات في المناطق النائية,مهندسون يعملون في موقع تركيب أبراج الاتصالات الحديثة في إحدى القرى المصرية (الجزيرة),تقنية,مصر
تفجير انتحاري يستهدف سوقاً شعبياً في مقديشو ويوقع إصابات متعددة,زوار السوق يتجمعون حول مكان التفجير بعد لحظات من وقوعه، حيث تظهر آثار الدمار وبعض المصابين وهم يتلقون الإسعافات الأولية (الجزيرة),حوادث,الصومال
جهود بيئية جديدة في العراق لتحسين جودة المياه في الأهوار,متخصصون يقومون بأخذ عينات من المياه في إحدى مناطق الأهوار العراقية لتقييم تلوث المياه وتأثيره على البيئة المحيطة (الوكالة الوطنية للبيئة).,بيئة,العراق
"""مهرجان تراثي يحتفي بالحرف التقليدية في العاصمة الليبية طرابلس""",زوار يتفقدون معروضات الحرف اليدوية التقليدية في مهرجان التراث الذي أقيم في ساحة الشهداء بطرابلس، حيث جذبت الفعاليات العائلات والمهتمين بالحرف التقليدية (الصحافة الليبية).,ثقافة,ليبيا
الحكومة السودانية تطلق مبادرة جديدة لدعم الشباب في قطاع تكنولوجيا المعلومات,مجموعة من الشباب السودانيين في ورشة عمل تقنية، يتعرضون لأحدث التطورات في مجال البرمجة والتطبيقات (الجزيرة),تقنية,السودان
"انطلاق برنامج ""المبتكر السوري"" لدعم المشاريع التقنية الناشئة في سوريا","مجموعة من رواد الأعمال الشباب يتشاركون الأفكار في ورشة عمل ضمن برنامج ""المبتكر السوري"" الذي يهدف إلى تعزيز الابتكار في قطاع التقنية (الجزيرة)",تقنية,سوريا
الصومال تطلق أول منصة إلكترونية لدعم رواد الأعمال الشباب في مقديشو,"مجموعة من الشباب الصوماليين يتفاعلون مع منصة ""ابتكار الصومال"" خلال حدث رسمي في مقديشو (الأناضول)",تقنية,الصومال
إصابة 12 فلسطينيًا خلال مواجهات مع قوات الاحتلال في نابلس,شاب فلسطيني يعالج أحد المصابين أثناء الاشتباكات مع القوات الإسرائيلية في نابلس، حيث تصاعدت التوترات بشكل كبير في المنطقة (رويترز).,حوادث,فلسطين
المجتمع المدني في ليبيا يحتفل بتدشين مشروع تمكين المرأة في مناطق النزاع,"فعاليات احتفالية بمناسبة إطلاق مشروع جديد يهدف إلى تعزيز دور المرأة في المجتمعات المحلية، حيث تجمع المشاركات في ساحة المدينة لتبادل تجاربهن تحت شعار ""المرأة قوة التغيير"" (الأناضول)",قضايا اجتماعية,ليبيا
سوريا تستعد لإطلاق مشروع طاقة شمسية في منطقة الجزيرة,وفد حكومي يتفقد موقع المشروع الجديد الذي ينتظر أن يسهم في تغطية احتياجات الطاقة المحلية وتعزيز الاستدامة في محافظة الحسكة (الصحافة السورية),طاقة,سوريا
جيبوتي تستضيف بطولة شرق إفريقيا لكرة القدم تحت 17 عامًا لأول مرة,تجمع شباب رياضيون من مختلف الدول في ملعب جيبوتي أثناء حفل الافتتاح، بينما ترفرف الأعلام الوطنية في الأفق (رويترز),رياضة,جيبوتي
انطلاق فعاليات ملتقى الابتكار التكنولوجي في فلسطين بمشاركة دولية واسعة,قاعة المؤتمر تشهد حضوراً كبيراً من المتخصصين في التكنولوجيا وريادة الأعمال، حيث يتبادلون الأفكار والابتكارات الحديثة (مواقع التواصل الاجتماعي),تقنية,فلسطين
ثلاثة جرحى في حادث تصادم مروع على الطريق السريع الرابط بين الرباط والدار البيضاء,سيارة محطمة نتيجة حادث تصادم بين مركبتين، حيث تواجدت فرق الإسعاف في الموقع لنقل الجرحى إلى المستشفى. (الأنباء المغربية),حوادث,المغرب
العراق يحتفل بإطلاق مهرجان بابل الدولي للثقافات والفنون,جانب من حفل افتتاح مهرجان بابل الدولي وسط أجواء من الفرح والاحتفالات، حيث يتجمع الزوار حول المعالم الأثرية (الجزيرة),ثقافة,العراق
"موريتانيا تحتفل بعودة مهرجان ""التراث الثقافي"" بعد توقف دام عامين",فرقة موسيقية محلية تؤدي رقصات تقليدية خلال افتتاح مهرجان التراث الثقافي في نواكشوط، حيث احتشد الجمهور للاستمتاع بالعروض الفلكلورية (موقع المهرجان الرسمي).,ثقافة,موريتانيا
الأردن يطلق مشروعاً لتوليد الطاقة الشمسية في المناطق النائية,عمال يقومون بتركيب الألواح الشمسية في منطقة جبلية نائية بالأردن، حيث يهدف المشروع إلى توفير الطاقة المتجددة لسكان القرى المعزولة (الأناضول),طاقة,الأردن
مبادرة زراعية جديدة في فلسطين تهدف لتعزيز الأمن الغذائي والممارسات المستدامة,مجموعة من المزارعين الفلسطينيين خلال ورشة عمل زراعية تهدف لتبادل المعرفة حول تقنيات الزراعة المستدامة وسط مزرعة خضراء في الضفة الغربية.,بيئة,فلسطين
الجزائر تحتضن البطولة العربية للألعاب المائية وسط مشاركة واسعة,صورة من حوض السباحة الرئيسي في الجزائر العاصمة يظهر فيه السباحون يتنافسون خلال البطولة العربية للألعاب المائية، مع لافتات تحمل أسماء الدول المشاركة (الجزيرة),رياضة,الجزائر
تدهور البيئية البحرية في ليبيا يثير مخاوف الصيادين المحليين,صيادون ليبيون يشكون من تلوث المياه وندرة الأسماك خلال جولة في البحر بالقرب من سواحل مدينة بنغازي، بينما يحاول أحدهم إصلاح شباك الصيد التالفة (رويترز).,بيئة,ليبيا
تزايد حالات العنف الأسري في فلسطين... مطالبات بتعزيز الحماية القانونية للنساء,نساء فلسطينيات يشاركن في وقفة احتجاجية أمام مقر وزارة الشؤون الاجتماعية في رام الله للتنديد بظاهرة العنف الأسري وتردي أوضاعهن القانونية (الجزيرة),قضايا اجتماعية,فلسطين
تألق لاعبي الوداد البيضاوي في كأس إفريقيا للأندية.. إسقاط النجم الساحلي التونسي,لاعبو الوداد البيضاوي يحتفلون سوياً بعد تسجيل هدف الفوز في مباراة نصف النهائي أمام النجم الساحلي، مع تفاعل الجماهير في مدرجات ملعب محمد الخامس بالدار البيضاء. (الجزيرة),رياضة,المغرب
ليبيا تطلق مشروعاً جديداً للطاقة الشمسية لتعزيز الاستدامة البيئية,موظفون يقومون بتركيب الألواح الشمسية في موقع المشروع الجديد بالقرب من طرابلس، مع ظهور الشمس الساطعة في السماء (الجزيرة),طاقة,ليبيا
ارتفاع معدلات التعليم في موريتانيا يواجه تحديات مجتمعية جديدة,طلاب يُناقشون في فصل دراسي بمدرسة في نواكشوط، وسط جهود لتنمية الوعي التعليمي (الجزيرة),قضايا اجتماعية,موريتانيا
"""قطر تعلن مشروع إنشاء مراكز إيواء جديدة لدعم الأسر المتضررة من البطالة""",عمال في موقع بناء مركز الإيواء الجديد ينقلون المواد اللازمة لتوفير بيئة آمنة للأسر القطرية المتضررة (الجزيرة),قضايا اجتماعية,قطر
المغرب يطلق حملة جديدة للتوعية بأهمية الحفاظ على التنوع البيولوجي في المناطق الجبلية,نشطاء بيئيون يوزعون منشورات توعوية حول التنوع البيولوجي أثناء فعالية في جبال الأطلس، مع خلفية ترمز إلى الطبيعة الخلابة للمنطقة (الجزيرة).,بيئة,المغرب
غرق قارب قبالة سواحل قطر ونجاة 15 مهاجراً,فرق الإنقاذ القطرية تواصل البحث عن مفقودين بعد غرق قارب يحمل مهاجرين بالقرب من جزيرة حالول، حيث تم إنقاذ 15 شخصاً ونقلهم إلى مركز طبي لتلقي الرعاية (الوكالة القطرية).,حوادث,قطر
المغرب يطلق مبادرة وطنية لدعم الابتكار في مجال الطاقة المتجددة,شاب مغربي يعمل على تطوير نموذج لوح شمسي في مختبر الابتكار التكنولوجي بمدينة الرباط (الفرنسية),تقنية,المغرب
جيبوتي تحتضن مؤتمرًا دوليًا حول الابتكار في إدارة المياه,مشاركون في المؤتمر الدولي للتكنولوجيا المائية في مركز المؤتمرات الوطني في جيبوتي، خلال استعراض مشاريع مبتكرة لتحسين الوصول إلى المياه العذبة في الدول الأفريقية (الأناضول).,بيئة,جيبوتي
الكويت تطلق حملة وطنية للتطعيم ضد الإنفلونزا الموسمية,فريق من الأطباء في أحد المراكز الصحية بالكويت يقدمون اللقاح لمواطنين خلال الحملة الوطنية للتطعيم (الكويت اليوم),صحة,الكويت
"موريتانيا تستعد لاستقبال مهرجان ""أيام التراث الثقافي"" في نواكشوط","الترتيبات النهائية لمهرجان ""أيام التراث الثقافي"" حيث سيعرض الحرفيون والفنانون الموريتانيون تراثهم الأصيل في مختلف الفنون الشعبية (وكالة الأنباء الموريتانية)",مجتمع,موريتانيا
